year,region,country,country_label,poe,state,total_arrivals,male_arrivals,female_arrivals
2021,Europe,IRL,Ireland,LTA Kuching,Sarawak,1,1,0
2021,Europe,ITA,Italy,Dermaga Kota Kinabalu,Sabah,1,1,0
2021,Europe,ITA,Italy,Pasir Gudang,Johor,1,1,0
2021,Europe,ITA,Italy,Pelabuhan Klang Barat - SCT,Selangor,1,1,0
2021,Europe,LTU,Lithuania,Bangunan Sultan Iskandar,Johor,1,0,1
2021,Europe,LTU,Lithuania,LTA Kuching,Sarawak,1,1,0
2021,Europe,MDA,Moldova,LTA Sultan Ismail,Kelantan,1,1,0
2021,Europe,NLD,Netherlands,Bangunan Sultan Iskandar,Johor,1,1,0
2021,Europe,NLD,Netherlands,LTA Langkawi,Kedah,1,0,1
2021,Europe,NOR,Norway,LTA Bayan Lepas,Pulau_Pinang,1,1,0
2021,Europe,POL,Poland,Bangunan Sultan Iskandar,Johor,1,1,0
2021,Europe,POL,Poland,LTA Kota Kinabalu,Sabah,1,1,0
2021,Europe,POL,Poland,LTA Langkawi,Kedah,1,0,1
2021,Europe,PRT,Portugal,Pelabuhan Klang Barat - SCT,Selangor,1,0,1
2021,Europe,ROU,Romania,LTA Sultan Ismail Senai,Johor,1,1,0
2021,Europe,ROU,Romania,Pelabuhan Klang Barat - SCT,Selangor,1,1,0
2021,Europe,ROU,Romania,Sungai Tujuh,Sarawak,1,1,0
2021,Europe,RUS,Russian Federation,Bangunan Sultan Iskandar,Johor,1,0,1
2021,Europe,RUS,Russian Federation,LTA Kuching,Sarawak,1,0,1
2021,Europe,SMR,San Marino,LTA Kuala Lumpur Terminal 1,Selangor,1,1,0
2021,Europe,SRB,Serbia,Pelabuhan Klang Barat - KMT,Selangor,1,1,0
2021,Europe,SVN,Slovenia,LTA Kuching,Sarawak,1,1,0
2021,Europe,SWE,Sweden,LTA Kota Kinabalu,Sabah,1,0,1
2021,Europe,TUR,Turkey,LTA Ipoh,Perak,1,1,0
2021,Europe,UKR,Ukraine,LTA Kuching,Sarawak,1,1,0
2021,Europe,ALB,Albania,Bangunan Sultan Iskandar,Johor,0,0,0
2021,Europe,ALB,Albania,Bukit Kayu Hitam,Kedah,0,0,0
2021,Europe,ALB,Albania,Gelang Patah,Johor,0,0,0
2021,Europe,ALB,Albania,Jeti Kuah Langkawi,Kedah,0,0,0
2021,Europe,ALB,Albania,LT Bintulu,Sarawak,0,0,0
2021,Europe,ALB,Albania,LTA Bayan Lepas,Pulau_Pinang,0,0,0
2021,Europe,ALB,Albania,LTA Ipoh,Perak,0,0,0
2021,Europe,ALB,Albania,LTA Kota Kinabalu,Sabah,0,0,0
2021,Europe,ALB,Albania,LTA Kuala Lumpur Terminal 2,Selangor,0,0,0
2021,Europe,ALB,Albania,LTA Kuching,Sarawak,0,0,0
2021,Europe,ALB,Albania,LTA Langkawi,Kedah,0,0,0
2021,Europe,ALB,Albania,LTA Subang Terminal 3,Selangor,0,0,0
2021,Europe,ALB,Albania,LTA Sultan Ismail Senai,Johor,0,0,0
2021,Europe,ALB,Albania,Padang Besar,Perlis,0,0,0
2021,Europe,ALB,Albania,Pelabuhan Klang Barat - KMT,Selangor,0,0,0
2021,Europe,ALB,Albania,Pelabuhan Tanjung Pelepas,Johor,0,0,0
2021,Europe,ALB,Albania,Stulang Laut,Johor,0,0,0
2021,Europe,ALB,Albania,Sungai Tujuh,Sarawak,0,0,0
2021,Europe,ALB,Albania,Tanjung Pengelih,Johor,0,0,0
2021,Europe,ALB,Albania,Telaga Harbour Park,Kedah,0,0,0
2021,Europe,ALB,Albania,Wang Kelian,Perlis,0,0,0
2021,Europe,ALB,Albania,Woodlands Train Checkpoint,Singapore,0,0,0
2021,Europe,AND,Andorra,Bangunan Sultan Iskandar,Johor,0,0,0
2021,Europe,AND,Andorra,Bukit Kayu Hitam,Kedah,0,0,0
2021,Europe,AND,Andorra,Gelang Patah,Johor,0,0,0
2021,Europe,AND,Andorra,LTA Bayan Lepas,Pulau_Pinang,0,0,0
2021,Europe,AND,Andorra,LTA Kuala Lumpur Terminal 1,Selangor,0,0,0
2021,Europe,AND,Andorra,LTA Kuala Lumpur Terminal 2,Selangor,0,0,0
2021,Europe,AND,Andorra,LTA Langkawi,Kedah,0,0,0
2021,Europe,AND,Andorra,LTA Subang Terminal 3,Selangor,0,0,0
2021,Europe,AND,Andorra,Padang Besar,Perlis,0,0,0
2021,Europe,AND,Andorra,Telaga Harbour Park,Kedah,0,0,0
2021,Europe,ARM,Armenia,Bangunan Sultan Iskandar,Johor,0,0,0
2021,Europe,ARM,Armenia,Bukit Kayu Hitam,Kedah,0,0,0
2021,Europe,ARM,Armenia,Gelang Patah,Johor,0,0,0
2021,Europe,ARM,Armenia,LTA Ipoh,Perak,0,0,0
2021,Europe,ARM,Armenia,LTA Kota Kinabalu,Sabah,0,0,0
2021,Europe,ARM,Armenia,LTA Kuala Lumpur Terminal 2,Selangor,0,0,0
2021,Europe,ARM,Armenia,LTA Kuching,Sarawak,0,0,0
2021,Europe,ARM,Armenia,LTA Langkawi,Kedah,0,0,0
2021,Europe,ARM,Armenia,LTA Subang Terminal 3,Selangor,0,0,0
2021,Europe,ARM,Armenia,Rantau Panjang,Kelantan,0,0,0
2021,Europe,ARM,Armenia,Wang Kelian,Perlis,0,0,0
2021,Europe,AUT,Austria,Bangunan Sultan Iskandar,Johor,0,0,0
2021,Europe,AUT,Austria,Biawak,Sarawak,0,0,0
2021,Europe,AUT,Austria,Bukit Kayu Hitam,Kedah,0,0,0
2021,Europe,AUT,Austria,Dermaga Kota Kinabalu,Sabah,0,0,0
2021,Europe,AUT,Austria,Dermaga Labuan,Labuan,0,0,0
2021,Europe,AUT,Austria,Dermaga Tawau,Sabah,0,0,0
2021,Europe,AUT,Austria,Gelang Patah,Johor,0,0,0
2021,Europe,AUT,Austria,ICQ Durian Burung,Kedah,0,0,0
2021,Europe,AUT,Austria,ICQS Kudat,Sabah,0,0,0
2021,Europe,AUT,Austria,Jeti Kuah Langkawi,Kedah,0,0,0
2021,Europe,AUT,Austria,Jeti Pasir Gudang,Johor,0,0,0
2021,Europe,AUT,Austria,Jeti Port Dickson,Negeri_Sembilan,0,0,0
2021,Europe,AUT,Austria,Jeti Tioman,Pahang,0,0,0
2021,Europe,AUT,Austria,LT Batu Berendam,Melaka,0,0,0
2021,Europe,AUT,Austria,LT Bintulu,Sarawak,0,0,0
2021,Europe,AUT,Austria,LT Miri,Sarawak,0,0,0
2021,Europe,AUT,Austria,LT Sandakan,Sabah,0,0,0
2021,Europe,AUT,Austria,LT Sibu,Sarawak,0,0,0
2021,Europe,AUT,Austria,LT Tawau,Sabah,0,0,0
2021,Europe,AUT,Austria,LTA Ipoh,Perak,0,0,0
2021,Europe,AUT,Austria,LTA Kota Kinabalu,Sabah,0,0,0
2021,Europe,AUT,Austria,LTA Kuala Terengganu,Terengganu,0,0,0
2021,Europe,AUT,Austria,LTA Langkawi,Kedah,0,0,0
2021,Europe,AUT,Austria,LTA Subang Terminal 3,Selangor,0,0,0
2021,Europe,AUT,Austria,LTA Sultan Ismail Senai,Johor,0,0,0
2021,Europe,AUT,Austria,Lumut,Perak,0,0,0
2021,Europe,AUT,Austria,Padang Besar,Perlis,0,0,0
2021,Europe,AUT,Austria,Pandaruan,Sarawak,0,0,0
2021,Europe,AUT,Austria,Pejabat Imigresen Desaru Coast,Johor,0,0,0
2021,Europe,AUT,Austria,Pejabat Imigresen Port Swettenham,Selangor,0,0,0
2021,Europe,AUT,Austria,Pelabuhan Klang Barat - KMT,Selangor,0,0,0
2021,Europe,AUT,Austria,Pelabuhan Klang Selatan - Jeti,Selangor,0,0,0
2021,Europe,AUT,Austria,Pelabuhan Klang Utara,Selangor,0,0,0
2021,Europe,AUT,Austria,Pelabuhan Kuching,Sarawak,0,0,0
2021,Europe,AUT,Austria,Pelabuhan Melaka,Melaka,0,0,0
2021,Europe,AUT,Austria,Pengkalan Hulu (Bukit Berapit),Perak,0,0,0
2021,Europe,AUT,Austria,Pengkalan Kubur,Kelantan,0,0,0
2021,Europe,AUT,Austria,Pos Imigresen Bukit Bunga,Kelantan,0,0,0
2021,Europe,AUT,Austria,Pos Imigresen Mengkalap,Sarawak,0,0,0
2021,Europe,AUT,Austria,Rantau Panjang,Kelantan,0,0,0
2021,Europe,AUT,Austria,Stulang Laut,Johor,0,0,0
2021,Europe,AUT,Austria,Sungai Tujuh,Sarawak,0,0,0
2021,Europe,AUT,Austria,Tanjung Belungkor,Johor,0,0,0
2021,Europe,AUT,Austria,Tanjung Pengelih,Johor,0,0,0
2021,Europe,AUT,Austria,Tebedu,Sarawak,0,0,0
2021,Europe,AUT,Austria,Tedungan,Sarawak,0,0,0
2021,Europe,AUT,Austria,Telaga Harbour Park,Kedah,0,0,0
2021,Europe,AUT,Austria,Terminal Feri Puteri Harbour,Johor,0,0,0
2021,Europe,AUT,Austria,Wang Kelian,Perlis,0,0,0
2021,Europe,AUT,Austria,Woodlands Train Checkpoint,Singapore,0,0,0
2021,Europe,AZE,Azerbaijan,Bangunan Sultan Iskandar,Johor,0,0,0
2021,Europe,AZE,Azerbaijan,Bukit Kayu Hitam,Kedah,0,0,0
2021,Europe,AZE,Azerbaijan,Dermaga Labuan,Labuan,0,0,0
2021,Europe,AZE,Azerbaijan,Gelang Patah,Johor,0,0,0
2021,Europe,AZE,Azerbaijan,Jeti Kuah Langkawi,Kedah,0,0,0
2021,Europe,AZE,Azerbaijan,LT Labuan,Labuan,0,0,0
2021,Europe,AZE,Azerbaijan,LTA Bayan Lepas,Pulau_Pinang,0,0,0
2021,Europe,AZE,Azerbaijan,LTA Kota Kinabalu,Sabah,0,0,0
2021,Europe,AZE,Azerbaijan,LTA Kuala Lumpur Terminal 2,Selangor,0,0,0
2021,Europe,AZE,Azerbaijan,LTA Kuching,Sarawak,0,0,0
2021,Europe,AZE,Azerbaijan,LTA Langkawi,Kedah,0,0,0
2021,Europe,AZE,Azerbaijan,LTA Subang Terminal 3,Selangor,0,0,0
2021,Europe,AZE,Azerbaijan,LTA Sultan Ismail Senai,Johor,0,0,0
2021,Europe,AZE,Azerbaijan,Pelabuhan Melaka,Melaka,0,0,0
2021,Europe,AZE,Azerbaijan,Pelabuhan Tanjung Pelepas,Johor,0,0,0
2021,Europe,AZE,Azerbaijan,Rantau Panjang,Kelantan,0,0,0
2021,Europe,AZE,Azerbaijan,Sungai Tujuh,Sarawak,0,0,0
2021,Europe,AZE,Azerbaijan,Tebedu,Sarawak,0,0,0
2021,Europe,AZE,Azerbaijan,Telaga Harbour Park,Kedah,0,0,0
2021,Europe,AZE,Azerbaijan,Wang Kelian,Perlis,0,0,0
2021,Europe,BEL,Belgium,Bangunan Sultan Iskandar,Johor,0,0,0
2021,Europe,BEL,Belgium,Biawak,Sarawak,0,0,0
2021,Europe,BEL,Belgium,Bukit Kayu Hitam,Kedah,0,0,0
2021,Europe,BEL,Belgium,Dermaga Labuan,Labuan,0,0,0
2021,Europe,BEL,Belgium,Dermaga Tawau,Sabah,0,0,0
2021,Europe,BEL,Belgium,Jeti Kuah Langkawi,Kedah,0,0,0
2021,Europe,BEL,Belgium,Jeti Kuala Perlis,Perlis,0,0,0
2021,Europe,BEL,Belgium,Jeti Pasir Gudang,Johor,0,0,0
2021,Europe,BEL,Belgium,Jeti Port Dickson,Negeri_Sembilan,0,0,0
2021,Europe,BEL,Belgium,Jeti Tioman,Pahang,0,0,0
2021,Europe,BEL,Belgium,LT Bintulu,Sarawak,0,0,0
2021,Europe,BEL,Belgium,LT Miri,Sarawak,0,0,0
2021,Europe,BEL,Belgium,LT Sandakan,Sabah,0,0,0
2021,Europe,BEL,Belgium,LT Tawau,Sabah,0,0,0
2021,Europe,BEL,Belgium,LTA Ipoh,Perak,0,0,0
2021,Europe,BEL,Belgium,LTA Kota Kinabalu,Sabah,0,0,0
2021,Europe,BEL,Belgium,LTA Kuantan,Pahang,0,0,0
2021,Europe,BEL,Belgium,LTA Subang Terminal 3,Selangor,0,0,0
2021,Europe,BEL,Belgium,LTA Sultan Ismail,Kelantan,0,0,0
2021,Europe,BEL,Belgium,LTA Sultan Ismail Senai,Johor,0,0,0
2021,Europe,BEL,Belgium,Lumut,Perak,0,0,0
2021,Europe,BEL,Belgium,Padang Besar,Perlis,0,0,0
2021,Europe,BEL,Belgium,Pandaruan,Sarawak,0,0,0
2021,Europe,BEL,Belgium,Pejabat Imigresen Desaru Coast,Johor,0,0,0
2021,Europe,BEL,Belgium,Pelabuhan Klang Barat - KMT,Selangor,0,0,0
2021,Europe,BEL,Belgium,Pelabuhan Klang Barat - SCT,Selangor,0,0,0
2021,Europe,BEL,Belgium,Pelabuhan Klang Selatan - Jeti,Selangor,0,0,0
2021,Europe,BEL,Belgium,Pelabuhan Klang Utara,Selangor,0,0,0
2021,Europe,BEL,Belgium,Pelabuhan Melaka,Melaka,0,0,0
2021,Europe,BEL,Belgium,Pelabuhan Tanjung Pelepas,Johor,0,0,0
2021,Europe,BEL,Belgium,Pengkalan Hulu (Bukit Berapit),Perak,0,0,0
2021,Europe,BEL,Belgium,Pengkalan Kubur,Kelantan,0,0,0
2021,Europe,BEL,Belgium,Pos Imigresen Mengkalap,Sarawak,0,0,0
2021,Europe,BEL,Belgium,Rantau Panjang,Kelantan,0,0,0
2021,Europe,BEL,Belgium,Roro Labuan,Labuan,0,0,0
2021,Europe,BEL,Belgium,Stulang Laut,Johor,0,0,0
2021,Europe,BEL,Belgium,Sungai Tujuh,Sarawak,0,0,0
2021,Europe,BEL,Belgium,Tanjung Belungkor,Johor,0,0,0
2021,Europe,BEL,Belgium,Tanjung Pengelih,Johor,0,0,0
2021,Europe,BEL,Belgium,Tebedu,Sarawak,0,0,0
2021,Europe,BEL,Belgium,Tedungan,Sarawak,0,0,0
2021,Europe,BEL,Belgium,Telaga Harbour Park,Kedah,0,0,0
2021,Europe,BEL,Belgium,Terminal Feri Puteri Harbour,Johor,0,0,0
2021,Europe,BEL,Belgium,Wang Kelian,Perlis,0,0,0
2021,Europe,BEL,Belgium,Woodlands Train Checkpoint,Singapore,0,0,0
2021,Europe,BGR,Bulgaria,Bangunan Sultan Iskandar,Johor,0,0,0
2021,Europe,BGR,Bulgaria,Bukit Kayu Hitam,Kedah,0,0,0
2021,Europe,BGR,Bulgaria,Dermaga Labuan,Labuan,0,0,0
2021,Europe,BGR,Bulgaria,Gelang Patah,Johor,0,0,0
2021,Europe,BGR,Bulgaria,Jeti Kuah Langkawi,Kedah,0,0,0
2021,Europe,BGR,Bulgaria,LT Bintulu,Sarawak,0,0,0
2021,Europe,BGR,Bulgaria,LT Miri,Sarawak,0,0,0
2021,Europe,BGR,Bulgaria,LT Sandakan,Sabah,0,0,0
2021,Europe,BGR,Bulgaria,LT Tawau,Sabah,0,0,0
2021,Europe,BGR,Bulgaria,LTA Bayan Lepas,Pulau_Pinang,0,0,0
2021,Europe,BGR,Bulgaria,LTA Ipoh,Perak,0,0,0
2021,Europe,BGR,Bulgaria,LTA Kota Kinabalu,Sabah,0,0,0
2021,Europe,BGR,Bulgaria,LTA Kuala Lumpur Terminal 2,Selangor,0,0,0
2021,Europe,BGR,Bulgaria,LTA Kuching,Sarawak,0,0,0
2021,Europe,BGR,Bulgaria,LTA Langkawi,Kedah,0,0,0
2021,Europe,BGR,Bulgaria,LTA Subang Terminal 3,Selangor,0,0,0
2021,Europe,BGR,Bulgaria,LTA Sultan Ismail,Kelantan,0,0,0
2021,Europe,BGR,Bulgaria,LTA Sultan Ismail Senai,Johor,0,0,0
2021,Europe,BGR,Bulgaria,Padang Besar,Perlis,0,0,0
2021,Europe,BGR,Bulgaria,Pandaruan,Sarawak,0,0,0
2021,Europe,BGR,Bulgaria,Pasir Gudang,Johor,0,0,0
2021,Europe,BGR,Bulgaria,Pejabat Imigresen Desaru Coast,Johor,0,0,0
2021,Europe,BGR,Bulgaria,Pelabuhan Klang Barat - KMT,Selangor,0,0,0
2021,Europe,BGR,Bulgaria,Pelabuhan Klang Utara,Selangor,0,0,0
2021,Europe,BGR,Bulgaria,Pelabuhan Kuantan,Pahang,0,0,0
2021,Europe,BGR,Bulgaria,Pelabuhan Tanjung Pelepas,Johor,0,0,0
2021,Europe,BGR,Bulgaria,Pengkalan Kubur,Kelantan,0,0,0
2021,Europe,BGR,Bulgaria,Rantau Panjang,Kelantan,0,0,0
2021,Europe,BGR,Bulgaria,Sungai Tujuh,Sarawak,0,0,0
2021,Europe,BGR,Bulgaria,Tedungan,Sarawak,0,0,0
2021,Europe,BGR,Bulgaria,Telaga Harbour Park,Kedah,0,0,0
2021,Europe,BGR,Bulgaria,Terminal Feri Puteri Harbour,Johor,0,0,0
2021,Europe,BGR,Bulgaria,Wang Kelian,Perlis,0,0,0
2021,Europe,BGR,Bulgaria,Woodlands Train Checkpoint,Singapore,0,0,0
2021,Europe,BIH,Bosnia and Herzegovina,Bangunan Sultan Iskandar,Johor,0,0,0
2021,Europe,BIH,Bosnia and Herzegovina,Bukit Kayu Hitam,Kedah,0,0,0
2021,Europe,BIH,Bosnia and Herzegovina,Gelang Patah,Johor,0,0,0
2021,Europe,BIH,Bosnia and Herzegovina,LT Miri,Sarawak,0,0,0
2021,Europe,BIH,Bosnia and Herzegovina,LTA Bayan Lepas,Pulau_Pinang,0,0,0
2021,Europe,BIH,Bosnia and Herzegovina,LTA Kota Kinabalu,Sabah,0,0,0
2021,Europe,BIH,Bosnia and Herzegovina,LTA Kuala Lumpur Terminal 2,Selangor,0,0,0
2021,Europe,BIH,Bosnia and Herzegovina,LTA Langkawi,Kedah,0,0,0
2021,Europe,BIH,Bosnia and Herzegovina,LTA Subang Terminal 3,Selangor,0,0,0
2021,Europe,BIH,Bosnia and Herzegovina,Lubok Antu,Sarawak,0,0,0
2021,Europe,BIH,Bosnia and Herzegovina,Padang Besar,Perlis,0,0,0
2021,Europe,BIH,Bosnia and Herzegovina,Pelabuhan Tanjung Pelepas,Johor,0,0,0
2021,Europe,BIH,Bosnia and Herzegovina,Pos Imigresen Mengkalap,Sarawak,0,0,0
2021,Europe,BIH,Bosnia and Herzegovina,Stulang Laut,Johor,0,0,0
2021,Europe,BIH,Bosnia and Herzegovina,Sungai Tujuh,Sarawak,0,0,0
2021,Europe,BIH,Bosnia and Herzegovina,Tedungan,Sarawak,0,0,0
2021,Europe,BIH,Bosnia and Herzegovina,Wang Kelian,Perlis,0,0,0
2021,Europe,BIH,Bosnia and Herzegovina,Woodlands Train Checkpoint,Singapore,0,0,0
2021,Europe,BLR,Belarus,Bangunan Sultan Iskandar,Johor,0,0,0
2021,Europe,BLR,Belarus,Bukit Kayu Hitam,Kedah,0,0,0
2021,Europe,BLR,Belarus,Dermaga Labuan,Labuan,0,0,0
2021,Europe,BLR,Belarus,Gelang Patah,Johor,0,0,0
2021,Europe,BLR,Belarus,Jeti Kuah Langkawi,Kedah,0,0,0
2021,Europe,BLR,Belarus,Jeti Tioman,Pahang,0,0,0
2021,Europe,BLR,Belarus,LT Miri,Sarawak,0,0,0
2021,Europe,BLR,Belarus,LTA Bayan Lepas,Pulau_Pinang,0,0,0
2021,Europe,BLR,Belarus,LTA Ipoh,Perak,0,0,0
2021,Europe,BLR,Belarus,LTA Kota Kinabalu,Sabah,0,0,0
2021,Europe,BLR,Belarus,LTA Kuching,Sarawak,0,0,0
2021,Europe,BLR,Belarus,LTA Langkawi,Kedah,0,0,0
2021,Europe,BLR,Belarus,LTA Subang Terminal 3,Selangor,0,0,0
2021,Europe,BLR,Belarus,LTA Sultan Ismail Senai,Johor,0,0,0
2021,Europe,BLR,Belarus,Padang Besar,Perlis,0,0,0
2021,Europe,BLR,Belarus,Pasir Gudang,Johor,0,0,0
2021,Europe,BLR,Belarus,Pejabat Imigresen Desaru Coast,Johor,0,0,0
2021,Europe,BLR,Belarus,Pelabuhan Klang Barat - KMT,Selangor,0,0,0
2021,Europe,BLR,Belarus,Pelabuhan Klang Barat - SCT,Selangor,0,0,0
2021,Europe,BLR,Belarus,Pelabuhan Tanjung Pelepas,Johor,0,0,0
2021,Europe,BLR,Belarus,Pengkalan Hulu (Bukit Berapit),Perak,0,0,0
2021,Europe,BLR,Belarus,Pos Imigresen Mengkalap,Sarawak,0,0,0
2021,Europe,BLR,Belarus,Rantau Panjang,Kelantan,0,0,0
2021,Europe,BLR,Belarus,Stulang Laut,Johor,0,0,0
2021,Europe,BLR,Belarus,Sungai Tujuh,Sarawak,0,0,0
2021,Europe,BLR,Belarus,Tanjung Belungkor,Johor,0,0,0
2021,Europe,BLR,Belarus,Tanjung Pengelih,Johor,0,0,0
2021,Europe,BLR,Belarus,Tedungan,Sarawak,0,0,0
2021,Europe,BLR,Belarus,Telaga Harbour Park,Kedah,0,0,0
2021,Europe,BLR,Belarus,Wang Kelian,Perlis,0,0,0
2021,Europe,BLR,Belarus,Woodlands Train Checkpoint,Singapore,0,0,0
2021,Europe,CHE,Switzerland,Bangunan Sultan Iskandar,Johor,0,0,0
2021,Europe,CHE,Switzerland,Biawak,Sarawak,0,0,0
2021,Europe,CHE,Switzerland,Bukit Kayu Hitam,Kedah,0,0,0
2021,Europe,CHE,Switzerland,Dermaga Kota Kinabalu,Sabah,0,0,0
2021,Europe,CHE,Switzerland,Dermaga Labuan,Labuan,0,0,0
2021,Europe,CHE,Switzerland,Dermaga Sandakan,Sabah,0,0,0
2021,Europe,CHE,Switzerland,Dermaga Tawau,Sabah,0,0,0
2021,Europe,CHE,Switzerland,ICQ Durian Burung,Kedah,0,0,0
2021,Europe,CHE,Switzerland,ICQS Kudat,Sabah,0,0,0
2021,Europe,CHE,Switzerland,Jeti Kuah Langkawi,Kedah,0,0,0
2021,Europe,CHE,Switzerland,Jeti Port Dickson,Negeri_Sembilan,0,0,0
2021,Europe,CHE,Switzerland,Jeti Tioman,Pahang,0,0,0
2021,Europe,CHE,Switzerland,LT Batu Berendam,Melaka,0,0,0
2021,Europe,CHE,Switzerland,LT Miri,Sarawak,0,0,0
2021,Europe,CHE,Switzerland,LT Sandakan,Sabah,0,0,0
2021,Europe,CHE,Switzerland,LT Sibu,Sarawak,0,0,0
2021,Europe,CHE,Switzerland,LT Tawau,Sabah,0,0,0
2021,Europe,CHE,Switzerland,LTA Ipoh,Perak,0,0,0
2021,Europe,CHE,Switzerland,LTA Kota Kinabalu,Sabah,0,0,0
2021,Europe,CHE,Switzerland,LTA Kuantan,Pahang,0,0,0
2021,Europe,CHE,Switzerland,LTA Kuching,Sarawak,0,0,0
2021,Europe,CHE,Switzerland,LTA Subang Terminal 3,Selangor,0,0,0
2021,Europe,CHE,Switzerland,LTA Sultan Ismail,Kelantan,0,0,0
2021,Europe,CHE,Switzerland,LTA Sultan Ismail Senai,Johor,0,0,0
2021,Europe,CHE,Switzerland,Padang Besar,Perlis,0,0,0
2021,Europe,CHE,Switzerland,Pandaruan,Sarawak,0,0,0
2021,Europe,CHE,Switzerland,Pejabat Imigresen Desaru Coast,Johor,0,0,0
2021,Europe,CHE,Switzerland,Pejabat Imigresen Port Swettenham,Selangor,0,0,0
2021,Europe,CHE,Switzerland,Pelabuhan Klang Barat - KMT,Selangor,0,0,0
2021,Europe,CHE,Switzerland,Pelabuhan Klang Barat - SCT,Selangor,0,0,0
2021,Europe,CHE,Switzerland,Pelabuhan Klang Selatan - Jeti,Selangor,0,0,0
2021,Europe,CHE,Switzerland,Pelabuhan Klang Utara,Selangor,0,0,0
2021,Europe,CHE,Switzerland,Pelabuhan Kuching,Sarawak,0,0,0
2021,Europe,CHE,Switzerland,Pelabuhan Melaka,Melaka,0,0,0
2021,Europe,CHE,Switzerland,Pelabuhan Tanjung Pelepas,Johor,0,0,0
2021,Europe,CHE,Switzerland,Pengkalan Hulu (Bukit Berapit),Perak,0,0,0
2021,Europe,CHE,Switzerland,Pengkalan Kubur,Kelantan,0,0,0
2021,Europe,CHE,Switzerland,Pos Imigresen Mengkalap,Sarawak,0,0,0
2021,Europe,CHE,Switzerland,Rantau Panjang,Kelantan,0,0,0
2021,Europe,CHE,Switzerland,Roro Labuan,Labuan,0,0,0
2021,Europe,CHE,Switzerland,Stulang Laut,Johor,0,0,0
2021,Europe,CHE,Switzerland,Sungai Tujuh,Sarawak,0,0,0
2021,Europe,CHE,Switzerland,Tanjung Belungkor,Johor,0,0,0
2021,Europe,CHE,Switzerland,Tanjung Pengelih,Johor,0,0,0
2021,Europe,CHE,Switzerland,Tebedu,Sarawak,0,0,0
2021,Europe,CHE,Switzerland,Tedungan,Sarawak,0,0,0
2021,Europe,CHE,Switzerland,Telaga Harbour Park,Kedah,0,0,0
2021,Europe,CHE,Switzerland,Terminal Feri Puteri Harbour,Johor,0,0,0
2021,Europe,CHE,Switzerland,Wang Kelian,Perlis,0,0,0
2021,Europe,CHE,Switzerland,Woodlands Train Checkpoint,Singapore,0,0,0
2021,Europe,CYP,Cyprus,Bangunan Sultan Iskandar,Johor,0,0,0
2021,Europe,CYP,Cyprus,Bukit Kayu Hitam,Kedah,0,0,0
2021,Europe,CYP,Cyprus,Gelang Patah,Johor,0,0,0
2021,Europe,CYP,Cyprus,Jeti Kuah Langkawi,Kedah,0,0,0
2021,Europe,CYP,Cyprus,LT Miri,Sarawak,0,0,0
2021,Europe,CYP,Cyprus,LT Sandakan,Sabah,0,0,0
2021,Europe,CYP,Cyprus,LT Sibu,Sarawak,0,0,0
2021,Europe,CYP,Cyprus,LTA Bayan Lepas,Pulau_Pinang,0,0,0
2021,Europe,CYP,Cyprus,LTA Ipoh,Perak,0,0,0
2021,Europe,CYP,Cyprus,LTA Kota Kinabalu,Sabah,0,0,0
2021,Europe,CYP,Cyprus,LTA Kuala Lumpur Terminal 2,Selangor,0,0,0
2021,Europe,CYP,Cyprus,LTA Kuching,Sarawak,0,0,0
2021,Europe,CYP,Cyprus,LTA Langkawi,Kedah,0,0,0
2021,Europe,CYP,Cyprus,LTA Subang Terminal 3,Selangor,0,0,0
2021,Europe,CYP,Cyprus,LTA Sultan Ismail Senai,Johor,0,0,0
2021,Europe,CYP,Cyprus,Pelabuhan Klang Barat - SCT,Selangor,0,0,0
2021,Europe,CYP,Cyprus,Pelabuhan Tanjung Pelepas,Johor,0,0,0
2021,Europe,CYP,Cyprus,Pos Imigresen Mengkalap,Sarawak,0,0,0
2021,Europe,CYP,Cyprus,Sungai Tujuh,Sarawak,0,0,0
2021,Europe,CYP,Cyprus,Tanjung Belungkor,Johor,0,0,0
2021,Europe,CYP,Cyprus,Tanjung Pengelih,Johor,0,0,0
2021,Europe,CYP,Cyprus,Wang Kelian,Perlis,0,0,0
2021,Europe,CZE,Czech Republic,Bangunan Sultan Iskandar,Johor,0,0,0
2021,Europe,CZE,Czech Republic,Biawak,Sarawak,0,0,0
2021,Europe,CZE,Czech Republic,Bukit Kayu Hitam,Kedah,0,0,0
2021,Europe,CZE,Czech Republic,Dermaga Labuan,Labuan,0,0,0
2021,Europe,CZE,Czech Republic,Dermaga Tawau,Sabah,0,0,0
2021,Europe,CZE,Czech Republic,Gelang Patah,Johor,0,0,0
2021,Europe,CZE,Czech Republic,Jeti Kuah Langkawi,Kedah,0,0,0
2021,Europe,CZE,Czech Republic,Jeti Port Dickson,Negeri_Sembilan,0,0,0
2021,Europe,CZE,Czech Republic,LT Bintulu,Sarawak,0,0,0
2021,Europe,CZE,Czech Republic,LT Miri,Sarawak,0,0,0
2021,Europe,CZE,Czech Republic,LT Sandakan,Sabah,0,0,0
2021,Europe,CZE,Czech Republic,LT Tawau,Sabah,0,0,0
2021,Europe,CZE,Czech Republic,LTA Bayan Lepas,Pulau_Pinang,0,0,0
2021,Europe,CZE,Czech Republic,LTA Ipoh,Perak,0,0,0
2021,Europe,CZE,Czech Republic,LTA Kota Kinabalu,Sabah,0,0,0
